_id,ags2,bundesland,datum,bl_inz,bl_inz_rate,bl_inz_fix,bl_inz_rate_fix
15397,15,Sachsen-Anhalt,2022-08-10,6724,308.3,6356,291.5
15398,15,Sachsen-Anhalt,2022-08-11,6565,301.1,6217,285.1
15399,15,Sachsen-Anhalt,2022-08-12,6611,303.2,6328,290.2
15400,15,Sachsen-Anhalt,2022-08-13,6638,304.4,6258,287.0
15401,15,Sachsen-Anhalt,2022-08-14,6638,304.4,6226,285.5
15402,15,Sachsen-Anhalt,2022-08-15,6673,306.0,6325,290.0
15403,15,Sachsen-Anhalt,2022-08-16,6656,305.2,6118,280.6
15404,15,Sachsen-Anhalt,2022-08-17,6649,304.9,6402,293.6
15405,15,Sachsen-Anhalt,2022-08-18,6537,299.8,6304,289.1
15406,15,Sachsen-Anhalt,2022-08-19,6373,292.2,6165,282.7
15407,15,Sachsen-Anhalt,2022-08-20,6359,291.6,6068,278.3
15408,15,Sachsen-Anhalt,2022-08-21,6362,291.7,6036,276.8
15409,15,Sachsen-Anhalt,2022-08-22,6022,276.2,5728,262.7
15410,15,Sachsen-Anhalt,2022-08-23,5464,250.6,5010,229.7
15411,15,Sachsen-Anhalt,2022-08-24,5272,241.8,5063,232.2
15412,15,Sachsen-Anhalt,2022-08-25,5111,234.4,4918,225.5
15413,15,Sachsen-Anhalt,2022-08-26,4949,226.9,4735,217.1
15414,15,Sachsen-Anhalt,2022-08-27,4958,227.4,4652,213.3
15415,15,Sachsen-Anhalt,2022-08-28,4933,226.2,4617,211.7
15416,15,Sachsen-Anhalt,2022-08-29,4808,220.5,4565,209.3
15417,15,Sachsen-Anhalt,2022-08-30,4726,216.7,4369,200.3
15418,15,Sachsen-Anhalt,2022-08-31,4373,200.5,4167,191.1
15419,15,Sachsen-Anhalt,2022-09-01,4231,194.0,4073,186.8
15420,15,Sachsen-Anhalt,2022-09-02,4165,191.0,3985,182.7
15421,15,Sachsen-Anhalt,2022-09-03,4128,189.3,3893,178.5
15422,15,Sachsen-Anhalt,2022-09-04,4150,190.3,3883,178.1
15423,15,Sachsen-Anhalt,2022-09-05,3997,183.3,3817,175.0
15424,15,Sachsen-Anhalt,2022-09-06,4055,186.0,3652,167.5
15425,15,Sachsen-Anhalt,2022-09-07,4200,192.6,4022,184.4
15426,15,Sachsen-Anhalt,2022-09-08,4659,213.6,4418,202.6
15427,15,Sachsen-Anhalt,2022-09-09,4772,218.8,4589,210.4
15428,15,Sachsen-Anhalt,2022-09-10,4782,219.3,4534,207.9
15429,15,Sachsen-Anhalt,2022-09-11,4788,219.6,4502,206.4
15430,15,Sachsen-Anhalt,2022-09-12,5027,230.5,4754,218.0
15431,15,Sachsen-Anhalt,2022-09-13,5311,243.5,4973,228.0
15432,15,Sachsen-Anhalt,2022-09-14,5456,250.2,5223,239.5
15433,15,Sachsen-Anhalt,2022-09-15,5218,239.3,4958,227.4
15434,15,Sachsen-Anhalt,2022-09-16,5235,240.1,5019,230.2
15435,15,Sachsen-Anhalt,2022-09-17,5261,241.3,4954,227.2
15436,15,Sachsen-Anhalt,2022-09-18,5251,240.8,4916,225.4
15437,15,Sachsen-Anhalt,2022-09-19,5337,244.7,5113,234.5
15438,15,Sachsen-Anhalt,2022-09-20,5534,253.8,5107,234.2
15439,15,Sachsen-Anhalt,2022-09-21,5925,271.7,5522,253.2
15440,15,Sachsen-Anhalt,2022-09-22,6170,282.9,5882,269.7
15441,15,Sachsen-Anhalt,2022-09-23,6404,293.7,6020,276.1
15442,15,Sachsen-Anhalt,2022-09-24,6417,294.3,5930,271.9
15443,15,Sachsen-Anhalt,2022-09-25,6470,296.7,5902,270.6
15444,15,Sachsen-Anhalt,2022-09-26,7127,326.8,6591,302.2
15445,15,Sachsen-Anhalt,2022-09-27,7861,360.5,6935,318.0
15446,15,Sachsen-Anhalt,2022-09-28,8629,395.7,7920,363.2
15447,15,Sachsen-Anhalt,2022-09-29,9213,422.5,8727,400.2
15448,15,Sachsen-Anhalt,2022-09-30,9878,453.0,9394,430.8
15449,15,Sachsen-Anhalt,2022-10-01,9964,456.9,9290,426.0
15450,15,Sachsen-Anhalt,2022-10-02,9941,455.9,9209,422.3
15451,15,Sachsen-Anhalt,2022-10-03,8210,376.5,7414,340.0
15452,15,Sachsen-Anhalt,2022-10-04,8742,400.9,7647,350.7
15453,15,Sachsen-Anhalt,2022-10-05,9806,449.7,8356,383.2
15454,15,Sachsen-Anhalt,2022-10-06,12328,565.3,11173,512.4
15455,15,Sachsen-Anhalt,2022-10-07,13490,618.6,12758,585.0
15456,15,Sachsen-Anhalt,2022-10-08,13526,620.3,12568,576.3
15457,15,Sachsen-Anhalt,2022-10-09,13658,626.3,12510,573.7
15458,15,Sachsen-Anhalt,2022-10-10,17335,794.9,16368,750.6
15459,15,Sachsen-Anhalt,2022-10-11,18341,841.1,17004,779.8
15460,15,Sachsen-Anhalt,2022-10-12,18016,826.2,17222,789.8
15461,15,Sachsen-Anhalt,2022-10-13,16584,760.5,15748,722.2
15462,15,Sachsen-Anhalt,2022-10-14,15901,729.2,15079,691.5
15463,15,Sachsen-Anhalt,2022-10-15,15924,730.2,14853,681.1
15464,15,Sachsen-Anhalt,2022-10-16,15793,724.2,14663,672.4
15465,15,Sachsen-Anhalt,2022-10-17,15253,699.5,13692,627.9
15466,15,Sachsen-Anhalt,2022-10-18,15193,696.7,13962,640.3
15467,15,Sachsen-Anhalt,2022-10-19,15295,701.4,14529,666.3
15468,15,Sachsen-Anhalt,2022-10-20,14903,683.4,14072,645.3
15469,15,Sachsen-Anhalt,2022-10-21,14838,680.4,14436,662.0
15470,15,Sachsen-Anhalt,2022-10-22,14764,677.0,14187,650.6
15471,15,Sachsen-Anhalt,2022-10-23,14748,676.3,14128,647.9
15472,15,Sachsen-Anhalt,2022-10-24,13940,639.2,13391,614.1
15473,15,Sachsen-Anhalt,2022-10-25,12895,591.3,11997,550.1
15474,15,Sachsen-Anhalt,2022-10-26,11493,527.0,11003,504.6
15475,15,Sachsen-Anhalt,2022-10-27,10574,484.9,10141,465.0
15476,15,Sachsen-Anhalt,2022-10-28,9567,438.7,9276,425.4
15477,15,Sachsen-Anhalt,2022-10-29,9482,434.8,9102,417.4
15478,15,Sachsen-Anhalt,2022-10-30,9483,434.9,9058,415.4
15479,15,Sachsen-Anhalt,2022-10-31,7140,327.4,6661,305.5
15480,15,Sachsen-Anhalt,2022-11-01,6072,278.4,5602,256.9
15481,15,Sachsen-Anhalt,2022-11-02,6326,290.1,5745,263.4
15482,15,Sachsen-Anhalt,2022-11-03,6081,278.9,5829,267.3
15483,15,Sachsen-Anhalt,2022-11-04,5922,271.6,5700,261.4
15484,15,Sachsen-Anhalt,2022-11-05,5898,270.5,5610,257.3
15485,15,Sachsen-Anhalt,2022-11-06,5873,269.3,5566,255.2
15486,15,Sachsen-Anhalt,2022-11-07,7030,322.4,6671,305.9
15487,15,Sachsen-Anhalt,2022-11-08,6866,314.9,6518,298.9
15488,15,Sachsen-Anhalt,2022-11-09,5930,271.9,5725,262.5
15489,15,Sachsen-Anhalt,2022-11-10,5489,251.7,5303,243.2
15490,15,Sachsen-Anhalt,2022-11-11,5163,236.8,4981,228.4
